date,pwv,pwv_err
1262304900.0,0.84,0.082
1262306700.0,0.822,0.082
1262308500.0,0.754,0.106
1262310300.0,0.488,0.07
1262312100.0,0.757,0.106
1262313900.0,0.788,0.106
1262315700.0,0.785,0.106
1262317500.0,0.688,0.106
1262319300.0,0.657,0.106
1262321100.0,0.816,0.136
1262322900.0,0.823,0.136
1262324700.0,0.667,0.136
1262326500.0,0.426,0.082
1262328300.0,0.314,0.082
1262330100.0,0.36,0.136
1262331900.0,0.505,0.082
1262333700.0,0.636,0.07
1262335500.0,0.474,0.106
1262337300.0,0.509,0.106
1262339100.0,0.452,0.07
1262340900.0,0.447,0.07
1262342700.0,0.53,0.07
1262344500.0,0.714,0.082
1262346300.0,0.767,0.082
1262348100.0,0.67,0.082
1262349900.0,0.562,0.082
1262351700.0,0.682,0.07
1262353500.0,0.695,0.07
1262355300.0,0.498,0.07
1262357100.0,0.645,0.082
1262358900.0,0.587,0.082
1262360700.0,0.612,0.136
1262362500.0,0.564,0.082
1262364300.0,0.624,0.07
1262366100.0,0.541,0.07
1262367900.0,0.562,0.082
1262369700.0,0.646,0.136
1262371500.0,0.55,0.136
1262373300.0,0.663,0.082
1262375100.0,0.771,0.082
1262376900.0,0.758,0.082
1262378700.0,0.702,0.07
1262380500.0,0.739,0.07
1262382300.0,0.997,0.082
1262384100.0,1.202,0.071
1262385900.0,1.094,0.071
1262387700.0,1.195,0.071
1262389500.0,1.301,0.082
1262391300.0,1.581,0.082
1262393100.0,1.625,0.082
1262394900.0,1.455,0.082
1262396700.0,1.646,0.082
1262398500.0,1.844,0.082
1262400300.0,1.862,0.082
1262402100.0,2.041,0.083
1262403900.0,2.214,0.083
1262405700.0,2.223,0.083
1262407500.0,2.327,0.083
1262409300.0,2.368,0.083
1262411100.0,2.327,0.105
1262412900.0,2.439,0.083
1262414700.0,2.508,0.083
1262416500.0,2.437,0.083
1262418300.0,2.474,0.105
1262420100.0,2.462,0.083
1262421900.0,2.384,0.083
1262423700.0,2.421,0.083
1262425500.0,2.423,0.083
1262427300.0,2.485,0.083
1262429100.0,2.502,0.083
1262430900.0,2.511,0.083
1262432700.0,2.554,0.083
1262434500.0,2.545,0.083
1262436300.0,2.545,0.083
1262438100.0,2.711,0.083
1262439900.0,2.803,0.083
1262441700.0,2.607,0.083
1262443500.0,2.773,0.083
1262445300.0,2.72,0.083
1262447100.0,2.789,0.083
1262448900.0,2.98,0.083
1262450700.0,2.962,0.083
1262452500.0,2.969,0.083
1262454300.0,2.909,0.083
1262456100.0,2.559,0.083
1262457900.0,2.598,0.105
1262459700.0,2.442,0.083
1262461500.0,2.423,0.083
1262463300.0,2.384,0.083
1262465100.0,2.177,0.083
1262466900.0,2.06,0.083
1262468700.0,2.007,0.083
1262470500.0,1.984,0.083
1262472300.0,1.897,0.082
1262474100.0,1.689,0.082
1262475900.0,1.577,0.082
1262477700.0,1.632,0.082
1262479500.0,1.542,0.071
1262481300.0,1.204,0.071
1262483100.0,1.25,0.071
1262484900.0,1.448,0.071
1262486700.0,1.321,0.071
1262488500.0,1.19,0.071
1262490300.0,1.144,0.071
1262492100.0,1.121,0.071
1262493900.0,1.188,0.082
1262495700.0,0.912,0.082
1262497500.0,0.737,0.082
1262499300.0,0.714,0.07
1262501100.0,0.718,0.082
1262502900.0,0.7,0.082
1262504700.0,0.548,0.082
1262506500.0,0.401,0.07
1262508300.0,0.295,0.07
1262510100.0,0.376,0.07
1262511900.0,0.288,0.07
1262513700.0,0.224,0.07
1262515500.0,0.279,0.07
1262517300.0,0.424,0.082
1262519100.0,0.392,0.082
1262520900.0,0.141,0.082
1262522700.0,0.032,0.136
1262524500.0,0.178,0.07
1262526300.0,0.198,0.133
1262528100.0,0.032,0.106
1262529900.0,0.268,0.082
1262531700.0,0.201,0.082
1262533500.0,0.206,0.133
1262535300.0,0.302,0.07
1262537100.0,0.472,0.07
1262538900.0,0.732,0.07
1262540700.0,0.937,0.082
1262542500.0,1.176,0.134
1262544300.0,0.884,0.082
1262546100.0,1.409,0.082
1262547900.0,1.519,0.082
1262549700.0,1.478,0.071
1262551500.0,1.54,0.071
1262553300.0,1.478,0.071
1262555100.0,1.616,0.082
1262556900.0,1.657,0.071
1262558700.0,1.63,0.071
1262560500.0,1.641,0.071
1262562300.0,1.655,0.071
1262564100.0,1.83,0.082
1262565900.0,1.788,0.071
1262567700.0,1.549,0.071
1262569500.0,1.531,0.071
1262571300.0,1.733,0.071
1262573100.0,1.754,0.071
1262574900.0,1.662,0.071
1262576700.0,1.643,0.071
1262578500.0,1.772,0.082
1262580300.0,1.876,0.082
1262582100.0,1.876,0.082
1262583900.0,1.938,0.083
1262585700.0,1.917,0.071
1262587500.0,1.853,0.082
1262589300.0,1.85,0.082
1262591100.0,2.021,0.071
1262592900.0,1.873,0.071
1262594700.0,1.708,0.071
1262596500.0,1.807,0.082
1262598300.0,1.823,0.071
1262600100.0,1.809,0.071
1262601900.0,1.742,0.082
1262603700.0,1.758,0.082
1262605500.0,1.791,0.082
1262607300.0,1.581,0.082
1262609100.0,1.452,0.082
1262610900.0,1.512,0.071
1262612700.0,1.413,0.071
1262614500.0,1.261,0.082
1262616300.0,1.358,0.082
1262618100.0,1.213,0.082
1262619900.0,1.121,0.082
1262621700.0,1.155,0.071
1262623500.0,1.202,0.071
1262625300.0,1.349,0.071
1262627100.0,1.376,0.082
1262628900.0,1.11,0.082
1262630700.0,1.061,0.082
1262632500.0,1.234,0.082
1262634300.0,1.133,0.082
1262636100.0,1.153,0.071
1262637900.0,1.149,0.071
1262639700.0,1.001,0.07
1262641500.0,0.852,0.07
1262643300.0,0.732,0.07
1262645100.0,0.755,0.07
1262646900.0,0.863,0.07
1262648700.0,0.827,0.082
1262650500.0,0.829,0.082
1262652300.0,0.87,0.07
1262654100.0,0.808,0.07
1262655900.0,0.774,0.07
1262657700.0,0.967,0.07
1262659500.0,0.873,0.07
1262661300.0,0.808,0.07
1262663100.0,0.893,0.07
1262664900.0,0.974,0.082
1262666700.0,1.307,0.124
1262668500.0,1.178,0.124
1262670300.0,0.767,0.07
1262672100.0,0.787,0.07
1262673900.0,0.801,0.082
1262675700.0,0.716,0.082
1262677500.0,0.967,0.07
1262679300.0,0.909,0.07
1262681100.0,0.804,0.07
1262682900.0,0.928,0.07
1262684700.0,0.93,0.07
1262686500.0,0.935,0.07
1262688300.0,1.08,0.082
1262690100.0,1.1,0.082
1262691900.0,1.128,0.082
1262693700.0,1.004,0.082
1262695500.0,0.893,0.082
1262697300.0,0.866,0.07
1262699100.0,0.642,0.07
1262700900.0,0.599,0.07
1262702700.0,0.714,0.082
1262704500.0,0.505,0.082
1262706300.0,0.332,0.082
1262708100.0,0.353,0.133
1262709900.0,0.416,0.133
1262711700.0,0.695,0.133
1262713500.0,0.403,0.082
1262715300.0,0.447,0.133
1262717100.0,0.757,0.133
1262718900.0,0.744,0.082
1262720700.0,0.843,0.082
1262722500.0,0.891,0.07
1262724300.0,0.87,0.07
1262726100.0,0.88,0.082
1262727900.0,0.942,0.07
1262729700.0,0.999,0.07
1262731500.0,0.976,0.07
1262733300.0,0.868,0.07
1262735100.0,0.769,0.082
1262736900.0,0.818,0.082
1262738700.0,0.813,0.07
1262740500.0,0.769,0.07
1262742300.0,0.689,0.07
1262744100.0,0.732,0.07
1262745900.0,0.725,0.07
1262747700.0,0.528,0.07
1262749500.0,0.44,0.07
1262751300.0,0.624,0.082
1262753100.0,0.564,0.082
1262754900.0,0.376,0.082
1262756700.0,0.56,0.082
1262758500.0,0.732,0.07
1262760300.0,0.654,0.082
1262762100.0,0.484,0.082
1262763900.0,0.525,0.07
1262765700.0,0.38,0.07
1262767500.0,0.376,0.103
1262769300.0,0.338,0.103
1262771100.0,0.199,0.07
1262772900.0,0.178,0.07
1262774700.0,0.175,0.07
1262776500.0,0.284,0.082
1262778300.0,0.311,0.082
1262780100.0,0.205,0.082
1262781900.0,0.198,0.106
1262783700.0,0.272,0.07
1262785500.0,0.187,0.07
1262787300.0,0.182,0.07
1262789100.0,0.231,0.082
1262790900.0,0.201,0.136
1262792700.0,0.309,0.082
1262794500.0,0.353,0.07
1262796300.0,0.309,0.07
1262798100.0,0.493,0.082
1262799900.0,0.541,0.082
1262801700.0,0.419,0.082
1262803500.0,0.472,0.082
1262805300.0,0.804,0.082
1262807100.0,1.05,0.082
1262808900.0,1.006,0.07
1262810700.0,0.831,0.07
1262812500.0,0.746,0.07
1262814300.0,0.847,0.07
1262816100.0,0.886,0.07
1262817900.0,1.034,0.07
1262819700.0,1.077,0.071
1262821500.0,1.084,0.082
1262823300.0,1.195,0.082
1262825100.0,1.282,0.071
1262826900.0,1.409,0.071
1262828700.0,1.538,0.071
1262830500.0,1.745,0.071
1262832300.0,1.696,0.071
1262834100.0,1.574,0.071
1262835900.0,1.512,0.071
1262837700.0,1.639,0.082
1262839500.0,1.701,0.082
1262841300.0,1.745,0.082
1262843100.0,1.871,0.071
1262844900.0,2.016,0.071
1262846700.0,2.037,0.083
1262848500.0,2.315,0.083
1262850300.0,2.66,0.071
1262852100.0,2.538,0.071
1262853900.0,2.495,0.071
1262855700.0,2.665,0.071
1262857500.0,2.642,0.071
1262859300.0,2.626,0.071
1262861100.0,2.768,0.083
1262862900.0,2.812,0.083
1262864700.0,2.801,0.083
1262866500.0,2.883,0.083
1262868300.0,2.922,0.071
1262870100.0,3.07,0.071
1262871900.0,3.095,0.071
1262873700.0,3.205,0.083
1262875500.0,3.123,0.083
1262877300.0,3.125,0.083
1262879100.0,3.245,0.083
1262880900.0,2.952,0.071
1262882700.0,2.614,0.071
1262884500.0,2.611,0.083
1262886300.0,2.95,0.083
1262888100.0,3.327,0.083
1262889900.0,3.516,0.083
1262891700.0,3.58,0.083
1262893500.0,3.44,0.072
1262895300.0,3.426,0.083
1262897100.0,3.408,0.083
1262898900.0,3.284,0.083
1262900700.0,3.176,0.071
1262902500.0,3.035,0.071
1262904300.0,3.026,0.071
1262906100.0,2.962,0.071
1262907900.0,3.079,0.083
1262909700.0,3.21,0.083
1262911500.0,3.274,0.072
1262913300.0,3.272,0.072
1262915100.0,3.27,0.072
1262916900.0,3.249,0.072
1262918700.0,3.104,0.071
1262920500.0,2.978,0.071
1262922300.0,2.927,0.071
1262924100.0,2.773,0.083
1262925900.0,2.534,0.083
1262927700.0,2.619,0.083
1262929500.0,2.702,0.083
1262931300.0,2.975,0.083
1262933100.0,3.113,0.083
1262934900.0,2.798,0.083
1262936700.0,2.58,0.071
1262938500.0,2.416,0.071
1262940300.0,2.548,0.071
1262942100.0,2.669,0.071
1262943900.0,2.688,0.071
1262945700.0,2.773,0.071
1262947500.0,2.833,0.071
1262949300.0,2.651,0.083
1262951100.0,2.428,0.083
1262952900.0,2.209,0.083
1262954700.0,2.288,0.071
1262956500.0,2.409,0.071
1262958300.0,2.177,0.071
1262960100.0,2.092,0.083
1262961900.0,1.735,0.082
1262963700.0,1.248,0.082
1262965500.0,1.089,0.071
1262967300.0,1.018,0.07
1262969100.0,1.034,0.07
1262970900.0,1.22,0.082
1262972700.0,0.863,0.082
1262974500.0,0.61,0.082
1262976300.0,0.918,0.082
1262978100.0,1.153,0.082
1262979900.0,1.245,0.082
1262981700.0,1.075,0.071
1262983500.0,0.967,0.07
1262985300.0,1.036,0.07
1262987100.0,1.059,0.07
1262988900.0,0.948,0.07
1262990700.0,1.008,0.07
1262992500.0,0.838,0.07
1262994300.0,0.716,0.082
1262996100.0,0.794,0.082
1262997900.0,0.599,0.07
1262999700.0,0.629,0.07
1263001500.0,0.767,0.07
1263003300.0,0.811,0.07
1263005100.0,0.659,0.07
1263006900.0,0.528,0.07
1263008700.0,0.551,0.07
1263010500.0,0.656,0.082
1263012300.0,0.567,0.082
1263014100.0,0.438,0.082
1263015900.0,0.523,0.07
1263017700.0,0.714,0.082
1263019500.0,0.636,0.082
1263021300.0,0.592,0.082
1263023100.0,0.767,0.106
1263024900.0,0.357,0.106
1263026700.0,0.422,0.106
1263028500.0,0.394,0.07
1263030300.0,0.307,0.07
1263032100.0,0.281,0.07
1263033900.0,0.488,0.07
1263035700.0,0.451,0.082
1263037500.0,0.581,0.136
1263039300.0,0.415,0.136
1263041100.0,0.343,0.106
1263042900.0,0.742,0.096
1263044700.0,0.804,0.096
1263046500.0,0.866,0.096
1263048300.0,0.68,0.096
1263050100.0,0.493,0.096
1263051900.0,0.68,0.096
1263053700.0,0.742,0.096
1263055500.0,0.742,0.096
1263057300.0,0.804,0.096
1263059100.0,0.369,0.096
1263060900.0,0.369,0.096
1263062700.0,0.804,0.096
1263064500.0,0.804,0.096
1263066300.0,0.68,0.096
1263068100.0,0.493,0.096
1263069900.0,0.307,0.096
1263071700.0,0.253,0.106
1263073500.0,0.742,0.096
1263075300.0,0.68,0.096
1263077100.0,0.617,0.096
1263078900.0,0.307,0.096
1263080700.0,0.245,0.096
1263082500.0,0.705,0.136
1263084300.0,0.474,0.136
1263086100.0,0.239,0.136
1263087900.0,0.558,0.096
1263089700.0,0.558,0.096
1263091500.0,0.42,0.096
1263093300.0,0.213,0.096
1263095100.0,0.232,0.136
1263096900.0,0.312,0.136
1263098700.0,0.493,0.096
1263100500.0,0.121,0.096
1263102300.0,0.183,0.096
1263104100.0,0.187,0.136
1263105900.0,0.213,0.096
1263107700.0,0.144,0.096
1263109500.0,0.225,0.136
1263111300.0,0.167,0.136
1263113100.0,0.357,0.136
1263114900.0,0.284,0.136
1263116700.0,0.35,0.136
1263118500.0,0.574,0.136
1263120300.0,0.433,0.082
1263122100.0,0.646,0.136
1263123900.0,0.56,0.187
1263125700.0,0.253,0.136
1263127500.0,0.346,0.136
1263129300.0,0.555,0.096
1263131100.0,0.493,0.096
1263132900.0,0.555,0.096
1263134700.0,0.307,0.096
1263136500.0,0.245,0.096
1263138300.0,0.493,0.096
1263140100.0,0.555,0.096
1263141900.0,0.68,0.096
1263143700.0,0.705,0.136
1263145500.0,0.681,0.136
1263147300.0,0.65,0.136
1263149100.0,0.615,0.136
1263150900.0,0.581,0.136
1263152700.0,0.75,0.136
1263154500.0,0.626,0.136
1263156300.0,0.591,0.136
1263158100.0,0.681,0.106
1263159900.0,0.733,0.136
1263161700.0,0.426,0.082
1263163500.0,0.424,0.082
1263165300.0,0.571,0.133
1263167100.0,1.549,0.096
1263168900.0,0.912,0.133
1263170700.0,0.726,0.133
1263172500.0,1.176,0.096
1263174300.0,0.447,0.07
1263176100.0,0.596,0.07
1263177900.0,0.387,0.07
1263179700.0,0.567,0.106
1263181500.0,0.449,0.082
1263183300.0,0.867,0.136
1263185100.0,0.56,0.082
1263186900.0,0.198,0.133
1263188700.0,0.555,0.096
1263190500.0,0.726,0.133
1263192300.0,0.726,0.133
1263194100.0,0.912,0.133
1263195900.0,1.099,0.133
1263197700.0,1.859,0.096
1263199500.0,1.254,0.133
1263201300.0,1.285,0.133
1263203100.0,1.316,0.133
1263204900.0,1.595,0.134
1263206700.0,1.813,0.134
1263208500.0,1.626,0.134
1263210300.0,2.791,0.097
1263212100.0,1.533,0.134
1263213900.0,1.844,0.134
1263215700.0,1.782,0.134
1263217500.0,1.657,0.134
1263219300.0,1.657,0.134
1263221100.0,1.471,0.133
1263222900.0,1.44,0.133
1263224700.0,1.409,0.133
1263226500.0,1.316,0.133
1263228300.0,1.378,0.133
1263230100.0,1.223,0.133
1263231900.0,0.695,0.133
1263233700.0,0.788,0.133
1263235500.0,1.099,0.133
1263237300.0,0.943,0.133
1263239100.0,0.912,0.133
1263240900.0,0.943,0.133
1263242700.0,0.788,0.133
1263244500.0,0.726,0.133
1263246300.0,1.285,0.133
1263248100.0,1.409,0.133
1263249900.0,1.316,0.133
1263251700.0,1.068,0.133
1263253500.0,0.912,0.133
1263255300.0,1.08,0.082
1263257100.0,1.077,0.071
1263258900.0,1.176,0.071
1263260700.0,1.39,0.071
1263262500.0,1.406,0.071
1263264300.0,1.218,0.071
1263266100.0,1.179,0.071
1263267900.0,1.416,0.082
1263269700.0,1.501,0.082
1263271500.0,1.331,0.082
1263273300.0,1.397,0.082
1263275100.0,1.526,0.082
1263276900.0,1.641,0.082
1263278700.0,1.386,0.082
1263280500.0,1.082,0.082
1263282300.0,1.699,0.107
1263284100.0,1.506,0.107
1263285900.0,1.471,0.136
1263287700.0,1.133,0.071
1263289500.0,1.347,0.071
1263291300.0,1.515,0.082
1263293100.0,1.618,0.082
1263294900.0,1.754,0.082
1263296700.0,1.482,0.082
1263298500.0,1.268,0.082
1263300300.0,1.452,0.082
1263302100.0,1.588,0.082
1263303900.0,1.588,0.082
1263305700.0,1.51,0.082
1263307500.0,1.234,0.082
1263309300.0,1.271,0.082
1263311100.0,1.369,0.082
1263312900.0,1.501,0.071
1263314700.0,1.777,0.082
1263316500.0,1.804,0.082
1263318300.0,1.798,0.082
1263320100.0,2.08,0.083
1263321900.0,2.294,0.083
1263323700.0,2.285,0.083
1263325500.0,2.136,0.071
1263327300.0,2.005,0.083
1263329100.0,2.094,0.083
1263330900.0,2.189,0.083
1263332700.0,2.26,0.071
1263334500.0,2.31,0.134
1263336300.0,2.372,0.134
1263338100.0,2.247,0.134
1263339900.0,1.968,0.134
1263341700.0,1.958,0.083
1263343500.0,2.044,0.071
1263345300.0,2.308,0.071
1263347100.0,2.506,0.083
1263348900.0,2.656,0.083
1263350700.0,2.69,0.083
1263352500.0,2.662,0.083
1263354300.0,2.874,0.083
1263356100.0,3.159,0.083
1263357900.0,3.118,0.083
1263359700.0,3.056,0.083
1263361500.0,3.127,0.083
1263363300.0,3.422,0.083
1263365100.0,3.3,0.083
1263366900.0,2.892,0.083
1263368700.0,2.824,0.083
1263370500.0,2.982,0.083
1263372300.0,3.049,0.083
1263374100.0,2.957,0.083
1263375900.0,3.074,0.083
1263377700.0,3.465,0.083
1263379500.0,3.597,0.083
1263381300.0,3.585,0.083
1263383100.0,3.311,0.083
1263384900.0,2.985,0.083
1263386700.0,3.187,0.083
1263388500.0,3.365,0.135
1263390300.0,3.241,0.135
1263392100.0,3.21,0.135
1263393900.0,2.775,0.134
1263395700.0,2.837,0.134
1263397500.0,3.645,0.135
1263399300.0,3.8,0.135
1263401100.0,3.769,0.135
1263402900.0,3.676,0.135
1263404700.0,3.52,0.135
1263406500.0,3.645,0.135
1263408300.0,3.738,0.135
1263410100.0,3.676,0.135
1263411900.0,3.769,0.135
1263413700.0,3.8,0.135
1263415500.0,3.552,0.135
1263417300.0,3.427,0.135
1263419100.0,2.993,0.135
1263420900.0,2.465,0.134
1263422700.0,2.403,0.134
1263424500.0,2.216,0.134
1263426300.0,1.999,0.134
1263428100.0,1.565,0.082
1263429900.0,1.317,0.071
1263431700.0,1.556,0.071
1263433500.0,1.669,0.071
1263435300.0,1.795,0.082
1263437100.0,2.041,0.071
1263438900.0,2.094,0.083
1263440700.0,2.172,0.083
1263442500.0,1.765,0.082
1263444300.0,1.638,0.082
1263446100.0,2.154,0.083
1263447900.0,2.793,0.083
1263449700.0,3.615,0.083
1263451500.0,4.383,0.084
1263453300.0,4.678,0.084
1263455100.0,4.361,0.084
1263456900.0,4.434,0.084
1263458700.0,4.641,0.084
1263460500.0,4.533,0.084
1263462300.0,4.521,0.084
1263464100.0,4.553,0.084
1263465900.0,4.682,0.084
1263467700.0,4.885,0.084
1263469500.0,4.664,0.084
1263471300.0,4.51,0.084
1263473100.0,4.597,0.084
1263474900.0,4.429,0.084
1263476700.0,4.712,0.084
1263478500.0,4.908,0.084
1263480300.0,4.528,0.084
1263482100.0,4.692,0.084
1263483900.0,4.646,0.084
1263485700.0,4.514,0.084
1263487500.0,4.597,0.084
1263489300.0,4.197,0.084
1263491100.0,3.93,0.083
1263492900.0,4.031,0.084
1263494700.0,4.001,0.084
1263496500.0,3.762,0.083
1263498300.0,3.665,0.083
1263500100.0,3.587,0.083
1263501900.0,3.279,0.083
1263503700.0,3.215,0.083
1263505500.0,3.293,0.072
1263507300.0,3.265,0.083
1263509100.0,3.113,0.083
1263510900.0,3.33,0.083
1263512700.0,3.79,0.083
1263514500.0,3.949,0.084
1263516300.0,3.974,0.084
1263518100.0,4.05,0.084
1263519900.0,4.146,0.084
1263521700.0,4.388,0.084
1263523500.0,4.671,0.084
1263525300.0,4.604,0.084
1263527100.0,4.604,0.084
1263528900.0,4.301,0.084
1263530700.0,3.811,0.083
1263532500.0,3.709,0.083
1263534300.0,3.765,0.083
1263536100.0,3.866,0.083
1263537900.0,3.505,0.083
1263539700.0,3.477,0.083
1263541500.0,3.388,0.083
1263543300.0,2.934,0.083
1263545100.0,2.778,0.083
1263546900.0,2.341,0.134
1263548700.0,2.279,0.134
1263550500.0,2.279,0.134
1263552300.0,2.279,0.134
1263554100.0,2.154,0.134
1263555900.0,1.813,0.134
1263557700.0,1.595,0.133
1263559500.0,1.595,0.133
1263561300.0,1.347,0.133
1263563100.0,1.502,0.133
1263564900.0,1.316,0.133
1263566700.0,0.912,0.133
1263568500.0,1.183,0.082
1263570300.0,1.075,0.082
1263572100.0,1.036,0.082
1263573900.0,1.397,0.082
1263575700.0,1.383,0.082
1263577500.0,1.238,0.105
1263579300.0,1.291,0.082
1263581100.0,1.381,0.082
1263582900.0,1.282,0.082
1263584700.0,1.061,0.082
1263586500.0,0.976,0.082
1263588300.0,1.064,0.082
1263590100.0,1.128,0.071
1263591900.0,1.015,0.082
1263593700.0,1.206,0.071
1263595500.0,1.252,0.082
1263597300.0,1.404,0.082
1263599100.0,1.515,0.082
1263600900.0,1.296,0.071
1263602700.0,1.128,0.071
1263604500.0,1.285,0.082
1263606300.0,1.533,0.082
1263608100.0,1.623,0.071
1263609900.0,1.411,0.082
1263611700.0,1.303,0.082
1263613500.0,1.151,0.082
1263615300.0,1.048,0.082
1263617100.0,1.199,0.082
1263618900.0,1.305,0.082
1263620700.0,1.551,0.082
1263622500.0,1.791,0.082
1263624300.0,1.751,0.082
1263626100.0,1.386,0.082
1263627900.0,1.048,0.082
1263629700.0,1.089,0.082
1263631500.0,1.048,0.082
1263633300.0,0.943,0.133
1263635100.0,1.223,0.133
1263636900.0,1.409,0.133
1263638700.0,1.409,0.133
1263640500.0,1.409,0.133
1263642300.0,1.223,0.133
1263644100.0,1.347,0.133
1263645900.0,1.471,0.133
1263647700.0,1.223,0.133
1263649500.0,1.254,0.133
1263651300.0,1.192,0.133
1263653100.0,0.974,0.133
1263654900.0,1.151,0.082
1263656700.0,0.974,0.082
1263658500.0,0.755,0.07
1263660300.0,0.879,0.082
1263662100.0,0.684,0.082
1263663900.0,0.477,0.104
1263665700.0,0.5,0.07
1263667500.0,0.829,0.082
1263669300.0,0.988,0.082
1263671100.0,0.884,0.082
1263672900.0,0.818,0.082
1263674700.0,0.9,0.082
1263676500.0,1.103,0.071
1263678300.0,1.137,0.082
1263680100.0,1.31,0.071
1263681900.0,1.395,0.082
1263683700.0,1.564,0.133
1263685500.0,1.533,0.133
1263687300.0,1.347,0.133
1263689100.0,1.378,0.133
1263690900.0,1.316,0.133
1263692700.0,1.254,0.133
1263694500.0,1.378,0.133
1263696300.0,1.378,0.133
1263698100.0,1.285,0.133
1263699900.0,1.285,0.133
1263701700.0,1.223,0.133
1263703500.0,1.192,0.133
1263705300.0,1.316,0.133
1263707100.0,1.564,0.133
1263708900.0,1.502,0.133
1263710700.0,1.44,0.133
1263712500.0,1.316,0.133
1263714300.0,1.099,0.133
1263716100.0,1.316,0.133
1263717900.0,1.502,0.133
1263719700.0,1.689,0.134
1263721500.0,1.712,0.071
1263723300.0,1.749,0.082
1263725100.0,1.871,0.082
1263726900.0,1.839,0.082
1263728700.0,1.742,0.082
1263730500.0,1.862,0.082
1263732300.0,1.79,0.082
1263734100.0,1.963,0.083
1263735900.0,2.064,0.083
1263737700.0,2.214,0.083
1263739500.0,2.17,0.101
1263741300.0,2.506,0.083
1263743100.0,2.575,0.071
1263744900.0,2.639,0.083
1263746700.0,2.853,0.083
1263748500.0,2.821,0.083
1263750300.0,3.028,0.156
1263752100.0,3.456,0.083
1263753900.0,3.585,0.102
1263755700.0,4.086,0.084
1263757500.0,4.275,0.084
1263759300.0,4.668,0.084
1263761100.0,5.147,0.118
1263762900.0,5.379,0.073
1263764700.0,5.391,0.093
1263766500.0,5.902,0.074
1263768300.0,5.853,0.085
1263770100.0,5.508,0.085
1263771900.0,5.377,0.102
1263773700.0,4.588,0.084
1263775500.0,4.37,0.084
1263777300.0,4.535,0.084
1263779100.0,4.515,0.084
1263780900.0,4.328,0.136
1263782700.0,4.141,0.136
1263784500.0,3.986,0.135
1263786300.0,3.924,0.135
1263788100.0,4.266,0.136
1263789900.0,4.39,0.136
1263791700.0,4.483,0.136
1263793500.0,4.514,0.213
1263795300.0,5.663,0.138
1263797100.0,5.725,0.214
1263798900.0,5.694,0.138
1263800700.0,5.756,0.138
1263802500.0,6.284,0.138
1263804300.0,6.501,0.139
1263806100.0,6.47,0.139
1263807900.0,6.688,0.139
1263809700.0,7.06,0.14
1263811500.0,6.905,0.181
1263813300.0,6.58,0.107
1263815100.0,6.583,0.107
1263816900.0,7.547,0.086
1263818700.0,7.53,0.086
1263820500.0,7.443,0.086
1263822300.0,7.275,0.108
1263824100.0,7.563,0.086
1263825900.0,7.416,0.086
1263827700.0,7.429,0.086
1263829500.0,7.305,0.086
1263831300.0,7.433,0.14
1263833100.0,7.464,0.14
1263834900.0,6.781,0.139
1263836700.0,7.029,0.216
1263838500.0,7.215,0.14
1263840300.0,7.464,0.14
1263842100.0,7.588,0.14
1263843900.0,7.277,0.14
1263845700.0,7.309,0.14
1263847500.0,7.34,0.216
1263849300.0,7.215,0.14
1263851100.0,7.029,0.14
1263852900.0,7.215,0.14
1263854700.0,7.433,0.14
1263856500.0,7.309,0.14
1263858300.0,7.029,0.139
1263860100.0,7.183,0.086
1263861900.0,7.004,0.086
1263863700.0,6.691,0.085
1263865500.0,6.576,0.085
1263867300.0,6.742,0.085
1263869100.0,7.206,0.086
1263870900.0,7.282,0.086
1263872700.0,7.245,0.086
1263874500.0,7.218,0.086
1263876300.0,7.381,0.086
1263878100.0,7.698,0.086
1263879900.0,7.997,0.087
1263881700.0,7.675,0.086
1263883500.0,6.976,0.086
1263885300.0,6.606,0.085
1263887100.0,6.307,0.085
1263888900.0,6.129,0.085
1263890700.0,6.233,0.085
1263892500.0,5.906,0.085
1263894300.0,5.842,0.085
1263896100.0,5.927,0.085
1263897900.0,5.839,0.085
1263899700.0,5.754,0.085
1263901500.0,5.934,0.085
1263903300.0,6.115,0.085
1263905100.0,6.624,0.086
1263906900.0,7.353,0.086
1263908700.0,7.972,0.087
1263910500.0,8.08,0.087
1263912300.0,8.103,0.087
1263914100.0,8.0,0.087
1263915900.0,7.561,0.086
1263917700.0,7.114,0.086
1263919500.0,6.912,0.086
1263921300.0,6.314,0.085
1263923100.0,6.182,0.085
1263924900.0,6.18,0.085
1263926700.0,5.499,0.085
1263928500.0,5.296,0.084
1263930300.0,5.522,0.085
1263932100.0,6.097,0.085
1263933900.0,6.962,0.086
1263935700.0,7.657,0.075
1263937500.0,7.889,0.087
1263939300.0,7.841,0.087
1263941100.0,7.542,0.086
1263942900.0,7.542,0.086
1263944700.0,7.093,0.086
1263946500.0,6.583,0.085
1263948300.0,6.61,0.085
1263950100.0,7.033,0.086
1263951900.0,7.181,0.086
1263953700.0,7.045,0.075
1263955500.0,7.089,0.075
1263957300.0,6.845,0.086
1263959100.0,7.217,0.086
1263960900.0,7.698,0.087
1263962700.0,8.089,0.087
1263964500.0,8.568,0.087
1263966300.0,9.152,0.088
1263968100.0,9.819,0.089
1263969900.0,10.146,0.089
1263971700.0,10.107,0.078
1263973500.0,9.852,0.089
1263975300.0,9.334,0.088
1263977100.0,8.58,0.087
1263978900.0,7.708,0.075
1263980700.0,6.537,0.085
