date,pwv,pwv_err
1262304900.0,1.528,1.346
1262306700.0,1.509,1.346
1262308500.0,1.155,1.346
1262310300.0,1.174,1.346
1262312100.0,1.137,1.346
1262313900.0,1.137,1.346
1262315700.0,1.155,1.346
1262317500.0,1.027,1.346
1262319300.0,0.985,1.346
1262321100.0,1.197,1.346
1262322900.0,1.181,1.346
1262324700.0,1.12,1.346
1262326500.0,1.112,1.346
1262328300.0,0.997,1.346
1262330100.0,0.911,1.346
1262331900.0,1.19,1.346
1262333700.0,1.323,1.346
1262335500.0,0.969,1.346
1262337300.0,1.013,1.346
1262339100.0,1.139,1.346
1262340900.0,1.134,1.346
1262342700.0,1.216,1.346
1262344500.0,1.401,1.346
1262346300.0,1.456,1.346
1262348100.0,1.359,1.346
1262349900.0,1.25,1.346
1262351700.0,1.37,1.346
1262353500.0,1.383,1.346
1262355300.0,1.182,1.346
1262357100.0,1.33,1.346
1262358900.0,1.273,1.346
1262360700.0,1.038,1.346
1262362500.0,1.249,1.346
1262364300.0,1.309,1.346
1262366100.0,1.226,1.346
1262367900.0,1.246,1.346
1262369700.0,1.061,1.346
1262371500.0,1.017,1.346
1262373300.0,1.349,1.346
1262375100.0,1.458,1.346
1262376900.0,1.444,1.346
1262378700.0,1.39,1.346
1262380500.0,1.427,1.346
1262382300.0,1.688,1.346
1262384100.0,1.895,1.346
1262385900.0,1.786,1.346
1262387700.0,1.888,1.346
1262389500.0,1.995,1.346
1262391300.0,2.279,1.346
1262393100.0,2.324,1.346
1262394900.0,2.153,1.346
1262396700.0,2.346,1.346
1262398500.0,2.547,1.346
1262400300.0,2.565,1.346
1262402100.0,2.747,1.346
1262403900.0,2.922,1.346
1262405700.0,2.93,1.346
1262407500.0,3.033,1.346
1262409300.0,3.075,1.346
1262411100.0,3.033,1.346
1262412900.0,3.148,1.346
1262414700.0,3.218,1.346
1262416500.0,3.146,1.346
1262418300.0,3.182,1.346
1262420100.0,3.171,1.346
1262421900.0,3.094,1.346
1262423700.0,3.13,1.346
1262425500.0,3.133,1.346
1262427300.0,3.196,1.346
1262429100.0,3.211,1.346
1262430900.0,3.218,1.346
1262432700.0,3.263,1.346
1262434500.0,3.255,1.346
1262436300.0,3.256,1.346
1262438100.0,3.423,1.346
1262439900.0,3.517,1.346
1262441700.0,3.319,1.346
1262443500.0,3.485,1.346
1262445300.0,3.432,1.346
1262447100.0,3.502,1.346
1262448900.0,3.693,1.346
1262450700.0,3.675,1.346
1262452500.0,3.683,1.346
1262454300.0,3.623,1.346
1262456100.0,3.271,1.346
1262457900.0,3.31,1.346
1262459700.0,3.149,1.346
1262461500.0,3.13,1.346
1262463300.0,3.091,1.346
1262465100.0,2.882,1.346
1262466900.0,2.765,1.346
1262468700.0,2.713,1.346
1262470500.0,2.689,1.346
1262472300.0,2.6,1.346
1262474100.0,2.389,1.346
1262475900.0,2.275,1.346
1262477700.0,2.329,1.346
1262479500.0,2.238,1.346
1262481300.0,1.897,1.346
1262483100.0,1.944,1.346
1262484900.0,2.145,1.346
1262486700.0,2.016,1.346
1262488500.0,1.883,1.346
1262490300.0,1.837,1.346
1262492100.0,1.813,1.346
1262493900.0,1.881,1.346
1262495700.0,1.602,1.346
1262497500.0,1.425,1.346
1262499300.0,1.402,1.346
1262501100.0,1.406,1.346
1262502900.0,1.388,1.346
1262504700.0,1.234,1.346
1262506500.0,1.086,1.346
1262508300.0,0.98,1.346
1262510100.0,1.061,1.346
1262511900.0,0.973,1.346
1262513700.0,0.908,1.346
1262515500.0,0.962,1.346
1262517300.0,1.108,1.346
1262519100.0,1.077,1.346
1262520900.0,0.824,1.346
1262522700.0,0.691,1.346
1262524500.0,0.86,1.346
1262526300.0,0.745,1.346
1262528100.0,0.649,1.346
1262529900.0,0.951,1.346
1262531700.0,0.884,1.346
1262533500.0,1.231,1.697
1262535300.0,0.987,1.346
1262537100.0,1.16,1.346
1262538900.0,1.424,1.346
1262540700.0,1.632,1.346
1262542500.0,2.219,1.697
1262544300.0,1.58,1.346
1262546100.0,2.108,1.346
1262547900.0,2.219,1.346
1262549700.0,2.177,1.346
1262551500.0,2.24,1.346
1262553300.0,2.177,1.346
1262555100.0,2.317,1.346
1262556900.0,2.357,1.346
1262558700.0,2.328,1.346
1262560500.0,2.338,1.346
1262562300.0,2.352,1.346
1262564100.0,2.529,1.346
1262565900.0,2.488,1.346
1262567700.0,2.246,1.346
1262569500.0,2.228,1.346
1262571300.0,2.434,1.346
1262573100.0,2.455,1.346
1262574900.0,2.361,1.346
1262576700.0,2.343,1.346
1262578500.0,2.474,1.346
1262580300.0,2.577,1.346
1262582100.0,2.577,1.346
1262583900.0,2.641,1.346
1262585700.0,2.62,1.346
1262587500.0,2.555,1.346
1262589300.0,2.552,1.346
1262591100.0,2.723,1.346
1262592900.0,2.574,1.346
1262594700.0,2.409,1.346
1262596500.0,2.508,1.346
1262598300.0,2.523,1.346
1262600100.0,2.51,1.346
1262601900.0,2.442,1.346
1262603700.0,2.458,1.346
1262605500.0,2.491,1.346
1262607300.0,2.281,1.346
1262609100.0,2.15,1.346
1262610900.0,2.21,1.346
1262612700.0,2.109,1.346
1262614500.0,1.956,1.346
1262616300.0,2.054,1.346
1262618100.0,1.908,1.346
1262619900.0,1.814,1.346
1262621700.0,1.848,1.346
1262623500.0,1.894,1.346
1262625300.0,2.043,1.346
1262627100.0,2.072,1.346
1262628900.0,1.803,1.346
1262630700.0,1.755,1.346
1262632500.0,1.929,1.346
1262634300.0,1.827,1.346
1262636100.0,1.848,1.346
1262637900.0,1.843,1.346
1262639700.0,1.694,1.346
1262641500.0,1.542,1.346
1262643300.0,1.42,1.346
1262645100.0,1.443,1.346
1262646900.0,1.553,1.346
1262648700.0,1.516,1.346
1262650500.0,1.518,1.346
1262652300.0,1.56,1.346
1262654100.0,1.498,1.346
1262655900.0,1.464,1.346
1262657700.0,1.66,1.346
1262659500.0,1.564,1.346
1262661300.0,1.498,1.346
1262663100.0,1.584,1.346
1262664900.0,1.665,1.346
1262666700.0,1.999,1.346
1262668500.0,1.869,1.346
1262670300.0,1.454,1.346
1262672100.0,1.475,1.346
1262673900.0,1.491,1.346
1262675700.0,1.404,1.346
1262677500.0,1.657,1.346
1262679300.0,1.6,1.346
1262681100.0,1.494,1.346
1262682900.0,1.62,1.346
1262684700.0,1.622,1.346
1262686500.0,1.627,1.346
1262688300.0,1.773,1.346
1262690100.0,1.793,1.346
1262691900.0,1.822,1.346
1262693700.0,1.698,1.346
1262695500.0,1.586,1.346
1262697300.0,1.557,1.346
1262699100.0,1.331,1.346
1262700900.0,1.286,1.346
1262702700.0,1.403,1.346
1262704500.0,1.192,1.346
1262706300.0,1.016,1.346
1262708100.0,0.897,1.346
1262709900.0,0.938,1.346
1262711700.0,1.126,1.346
1262713500.0,1.086,1.346
1262715300.0,0.912,1.346
1262717100.0,1.05,1.346
1262718900.0,1.431,1.346
1262720700.0,1.532,1.346
1262722500.0,1.582,1.346
1262724300.0,1.561,1.346
1262726100.0,1.572,1.346
1262727900.0,1.634,1.346
1262729700.0,1.692,1.346
1262731500.0,1.669,1.346
1262733300.0,1.559,1.346
1262735100.0,1.459,1.346
1262736900.0,1.508,1.346
1262738700.0,1.504,1.346
1262740500.0,1.46,1.346
1262742300.0,1.379,1.346
1262744100.0,1.423,1.346
1262745900.0,1.416,1.346
1262747700.0,1.215,1.346
1262749500.0,1.127,1.346
1262751300.0,1.312,1.346
1262753100.0,1.252,1.346
1262754900.0,1.062,1.346
1262756700.0,1.247,1.346
1262758500.0,1.421,1.346
1262760300.0,1.343,1.346
1262762100.0,1.171,1.346
1262763900.0,1.213,1.346
1262765700.0,1.067,1.346
1262767500.0,1.404,1.697
1262769300.0,1.365,1.697
1262771100.0,0.883,1.346
1262772900.0,0.861,1.346
1262774700.0,0.858,1.346
1262776500.0,0.967,1.346
1262778300.0,0.996,1.346
1262780100.0,0.889,1.346
1262781900.0,0.802,1.346
1262783700.0,0.956,1.346
1262785500.0,0.87,1.346
1262787300.0,0.865,1.346
1262789100.0,0.915,1.346
1262790900.0,0.805,1.346
1262792700.0,0.993,1.346
1262794500.0,1.037,1.346
1262796300.0,0.993,1.346
1262798100.0,1.178,1.346
1262799900.0,1.227,1.346
1262801700.0,1.105,1.346
1262803500.0,1.157,1.346
1262805300.0,1.493,1.346
1262807100.0,1.743,1.346
1262808900.0,1.699,1.346
1262810700.0,1.522,1.346
1262812500.0,1.436,1.346
1262814300.0,1.536,1.346
1262816100.0,1.576,1.346
1262817900.0,1.725,1.346
1262819700.0,1.769,1.346
1262821500.0,1.777,1.346
1262823300.0,1.89,1.346
1262825100.0,1.978,1.346
1262826900.0,2.106,1.346
1262828700.0,2.237,1.346
1262830500.0,2.445,1.346
1262832300.0,2.394,1.346
1262834100.0,2.271,1.346
1262835900.0,2.209,1.346
1262837700.0,2.337,1.346
1262839500.0,2.399,1.346
1262841300.0,2.443,1.346
1262843100.0,2.57,1.346
1262844900.0,2.716,1.346
1262846700.0,2.738,1.346
1262848500.0,3.02,1.346
1262850300.0,3.369,1.346
1262852100.0,3.247,1.346
1262853900.0,3.203,1.346
1262855700.0,3.375,1.346
1262857500.0,3.352,1.346
1262859300.0,3.336,1.346
1262861100.0,3.479,1.346
1262862900.0,3.523,1.346
1262864700.0,3.512,1.346
1262866500.0,3.596,1.346
1262868300.0,3.634,1.346
1262870100.0,3.783,1.346
1262871900.0,3.809,1.346
1262873700.0,3.922,1.346
1262875500.0,3.839,1.346
1262877300.0,3.842,1.346
1262879100.0,3.962,1.346
1262880900.0,3.664,1.346
1262882700.0,3.32,1.346
1262884500.0,3.315,1.346
1262886300.0,3.658,1.346
1262888100.0,4.044,1.346
1262889900.0,4.234,1.346
1262891700.0,4.3,1.346
1262893500.0,4.158,1.346
1262895300.0,4.145,1.346
1262897100.0,4.128,1.346
1262898900.0,4.002,1.346
1262900700.0,3.892,1.346
1262902500.0,3.749,1.346
1262904300.0,3.739,1.346
1262906100.0,3.674,1.346
1262907900.0,3.793,1.346
1262909700.0,3.925,1.346
1262911500.0,3.991,1.346
1262913300.0,3.989,1.346
1262915100.0,3.987,1.346
1262916900.0,3.966,1.346
1262918700.0,3.82,1.346
1262920500.0,3.693,1.346
1262922300.0,3.641,1.346
1262924100.0,3.484,1.346
1262925900.0,3.242,1.346
1262927700.0,3.328,1.346
1262929500.0,3.412,1.346
1262931300.0,3.688,1.346
1262933100.0,3.83,1.346
1262934900.0,3.511,1.346
1262936700.0,3.288,1.346
1262938500.0,3.125,1.346
1262940300.0,3.258,1.346
1262942100.0,3.38,1.346
1262943900.0,3.399,1.346
1262945700.0,3.484,1.346
1262947500.0,3.544,1.346
1262949300.0,3.362,1.346
1262951100.0,3.138,1.346
1262952900.0,2.917,1.346
1262954700.0,2.993,1.346
1262956500.0,3.116,1.346
1262958300.0,2.881,1.346
1262960100.0,2.794,1.346
1262961900.0,2.434,1.346
1262963700.0,1.942,1.346
1262965500.0,1.781,1.346
1262967300.0,1.708,1.346
1262969100.0,1.723,1.346
1262970900.0,1.911,1.346
1262972700.0,1.551,1.346
1262974500.0,1.296,1.346
1262976300.0,1.606,1.346
1262978100.0,1.844,1.346
1262979900.0,1.938,1.346
1262981700.0,1.766,1.346
1262983500.0,1.656,1.346
1262985300.0,1.727,1.346
1262987100.0,1.75,1.346
1262988900.0,1.638,1.346
1262990700.0,1.699,1.346
1262992500.0,1.526,1.346
1262994300.0,1.403,1.346
1262996100.0,1.481,1.346
1262997900.0,1.284,1.346
1262999700.0,1.315,1.346
1263001500.0,1.456,1.346
1263003300.0,1.5,1.346
1263005100.0,1.346,1.346
1263006900.0,1.214,1.346
1263008700.0,1.238,1.346
1263010500.0,1.344,1.346
1263012300.0,1.252,1.346
1263014100.0,1.122,1.346
1263015900.0,1.208,1.346
1263017700.0,1.401,1.346
1263019500.0,1.323,1.346
1263021300.0,1.277,1.346
1263023100.0,1.183,1.346
1263024900.0,0.867,1.346
1263026700.0,0.953,1.346
1263028500.0,1.078,1.346
1263030300.0,0.99,1.346
1263032100.0,0.963,1.346
1263033900.0,1.171,1.346
1263035700.0,1.134,1.346
1263037500.0,1.038,1.346
1263039300.0,0.926,1.346
1263041100.0,0.856,1.346
1263042900.0,0.698,1.346
1263044700.0,0.565,1.346
1263046500.0,0.604,1.346
1263048300.0,0.479,1.346
1263050100.0,0.33,1.346
1263051900.0,0.5,1.346
1263053700.0,0.707,1.701
1263055500.0,0.707,1.701
1263057300.0,0.77,1.701
1263059100.0,0.457,1.701
1263060900.0,0.521,1.701
1263062700.0,0.927,1.701
1263064500.0,0.583,1.346
1263066300.0,0.551,1.346
1263068100.0,0.489,1.346
1263069900.0,0.406,1.346
1263071700.0,0.565,1.346
1263073500.0,0.664,1.346
1263075300.0,0.528,1.346
1263077100.0,0.418,1.346
1263078900.0,0.254,1.346
1263080700.0,0.264,1.346
1263082500.0,0.746,1.346
1263084300.0,0.674,1.346
1263086100.0,0.516,1.346
1263087900.0,0.846,1.697
1263089700.0,0.815,1.697
1263091500.0,0.681,1.697
1263093300.0,0.734,1.697
1263095100.0,0.637,1.346
1263096900.0,0.667,1.346
1263098700.0,0.466,1.346
1263100500.0,0.389,1.346
1263102300.0,0.433,1.346
1263104100.0,0.605,1.346
1263105900.0,0.797,1.697
1263107700.0,0.793,1.697
1263109500.0,0.631,1.346
1263111300.0,0.613,1.346
1263113100.0,0.846,1.346
1263114900.0,0.817,1.346
1263116700.0,0.882,1.346
1263118500.0,1.054,1.346
1263120300.0,1.116,1.346
1263122100.0,1.061,1.346
1263123900.0,0.92,1.346
1263125700.0,0.691,1.346
1263127500.0,0.753,1.346
1263129300.0,0.683,1.346
1263131100.0,0.665,1.346
1263132900.0,0.686,1.346
1263134700.0,0.448,1.346
1263136500.0,0.383,1.346
1263138300.0,0.574,1.346
1263140100.0,0.615,1.346
1263141900.0,0.748,1.346
1263143700.0,1.037,1.346
1263145500.0,0.916,1.346
1263147300.0,0.959,1.346
1263149100.0,1.061,1.346
1263150900.0,0.975,1.346
1263152700.0,1.11,1.346
1263154500.0,1.07,1.346
1263156300.0,1.046,1.346
1263158100.0,1.106,1.346
1263159900.0,1.16,1.346
1263161700.0,1.109,1.346
1263163500.0,1.106,1.346
1263165300.0,1.272,1.701
1263167100.0,1.458,1.701
1263168900.0,1.268,1.346
1263170700.0,1.097,1.346
1263172500.0,0.909,1.346
1263174300.0,1.128,1.346
1263176100.0,1.281,1.346
1263177900.0,1.07,1.346
1263179700.0,1.048,1.346
1263181500.0,1.131,1.346
1263183300.0,1.251,1.346
1263185100.0,1.247,1.346
1263186900.0,0.899,1.701
1263188700.0,0.961,1.701
1263190500.0,1.43,1.701
1263192300.0,1.429,1.701
1263194100.0,1.615,1.701
1263195900.0,1.801,1.701
1263197700.0,1.581,1.701
1263199500.0,1.957,1.701
1263201300.0,1.988,1.701
1263203100.0,2.019,1.701
1263204900.0,2.3,1.701
1263206700.0,2.517,1.701
1263208500.0,2.328,1.701
1263210300.0,2.079,1.701
1263212100.0,2.236,1.701
1263213900.0,2.547,1.701
1263215700.0,2.485,1.701
1263217500.0,2.362,1.701
1263219300.0,2.362,1.701
1263221100.0,2.174,1.701
1263222900.0,2.142,1.701
1263224700.0,2.112,1.701
1263226500.0,2.019,1.701
1263228300.0,2.083,1.701
1263230100.0,1.929,1.701
1263231900.0,1.398,1.701
1263233700.0,1.494,1.701
1263235500.0,1.808,1.701
1263237300.0,1.65,1.701
1263239100.0,1.619,1.701
1263240900.0,1.65,1.701
1263242700.0,1.494,1.701
1263244500.0,1.432,1.701
1263246300.0,1.996,1.701
1263248100.0,2.122,1.701
1263249900.0,2.029,1.701
1263251700.0,1.778,1.701
1263253500.0,1.62,1.701
1263255300.0,1.773,1.346
1263257100.0,1.771,1.346
1263258900.0,1.872,1.346
1263260700.0,2.089,1.346
1263262500.0,2.104,1.346
1263264300.0,1.914,1.346
1263266100.0,1.875,1.346
1263267900.0,2.114,1.346
1263269700.0,2.2,1.346
1263271500.0,2.028,1.346
1263273300.0,2.096,1.346
1263275100.0,2.227,1.346
1263276900.0,2.343,1.346
1263278700.0,2.084,1.346
1263280500.0,1.774,1.346
1263282300.0,1.791,1.346
1263284100.0,1.64,1.346
1263285900.0,1.659,1.346
1263287700.0,1.824,1.346
1263289500.0,2.042,1.346
1263291300.0,2.211,1.346
1263293100.0,2.315,1.346
1263294900.0,2.454,1.346
1263296700.0,2.181,1.346
1263298500.0,1.964,1.346
1263300300.0,2.149,1.346
1263302100.0,2.285,1.346
1263303900.0,2.285,1.346
1263305700.0,2.207,1.346
1263307500.0,1.928,1.346
1263309300.0,1.965,1.346
1263311100.0,2.064,1.346
1263312900.0,2.196,1.346
1263314700.0,2.475,1.346
1263316500.0,2.504,1.346
1263318300.0,2.498,1.346
1263320100.0,2.783,1.346
1263321900.0,2.999,1.346
1263323700.0,2.991,1.346
1263325500.0,2.84,1.346
1263327300.0,2.707,1.346
1263329100.0,2.798,1.346
1263330900.0,2.894,1.346
1263332700.0,2.965,1.346
1263334500.0,3.027,1.701
1263336300.0,3.09,1.701
1263338100.0,2.965,1.701
1263339900.0,2.683,1.701
1263341700.0,2.661,1.346
1263343500.0,2.747,1.346
1263345300.0,3.016,1.346
1263347100.0,3.216,1.346
1263348900.0,3.366,1.346
1263350700.0,3.399,1.346
1263352500.0,3.371,1.346
1263354300.0,3.584,1.346
1263356100.0,3.875,1.346
1263357900.0,3.834,1.346
1263359700.0,3.772,1.346
1263361500.0,3.845,1.346
1263363300.0,4.142,1.346
1263365100.0,4.016,1.346
1263366900.0,3.603,1.346
1263368700.0,3.535,1.346
1263370500.0,3.698,1.346
1263372300.0,3.766,1.346
1263374100.0,3.673,1.346
1263375900.0,3.791,1.346
1263377700.0,4.187,1.346
1263379500.0,4.32,1.346
1263381300.0,4.309,1.346
1263383100.0,4.033,1.346
1263384900.0,3.702,1.346
1263386700.0,3.906,1.346
1263388500.0,4.096,1.701
1263390300.0,3.969,1.701
1263392100.0,3.937,1.701
1263393900.0,3.498,1.701
1263395700.0,3.561,1.701
1263397500.0,4.375,1.701
1263399300.0,4.53,1.701
1263401100.0,4.499,1.701
1263402900.0,4.406,1.701
1263404700.0,4.249,1.701
1263406500.0,4.376,1.701
1263408300.0,4.469,1.701
1263410100.0,4.405,1.701
1263411900.0,4.5,1.701
1263413700.0,4.532,1.701
1263415500.0,4.282,1.701
1263417300.0,4.156,1.701
1263419100.0,3.719,1.701
1263420900.0,3.187,1.701
1263422700.0,3.124,1.701
1263424500.0,2.934,1.701
1263426300.0,2.714,1.701
1263428100.0,2.262,1.346
1263429900.0,2.012,1.346
1263431700.0,2.254,1.346
1263433500.0,2.369,1.346
1263435300.0,2.497,1.346
1263437100.0,2.745,1.346
1263438900.0,2.797,1.346
1263440700.0,2.875,1.346
1263442500.0,2.46,1.346
1263444300.0,2.332,1.346
1263446100.0,2.854,1.346
1263447900.0,3.501,1.346
1263449700.0,4.333,1.346
1263451500.0,5.112,1.346
1263453300.0,5.412,1.346
1263455100.0,5.094,1.346
1263456900.0,5.169,1.346
1263458700.0,5.379,1.346
1263460500.0,5.269,1.346
1263462300.0,5.255,1.346
1263464100.0,5.285,1.346
1263465900.0,5.416,1.346
1263467700.0,5.622,1.346
1263469500.0,5.4,1.346
1263471300.0,5.243,1.346
1263473100.0,5.328,1.346
1263474900.0,5.158,1.346
1263476700.0,5.445,1.346
1263478500.0,5.643,1.346
1263480300.0,5.261,1.346
1263482100.0,5.426,1.346
1263483900.0,5.378,1.346
1263485700.0,5.245,1.346
1263487500.0,5.329,1.346
1263489300.0,4.925,1.346
1263491100.0,4.655,1.346
1263492900.0,4.756,1.346
1263494700.0,4.725,1.346
1263496500.0,4.482,1.346
1263498300.0,4.384,1.346
1263500100.0,4.307,1.346
1263501900.0,3.996,1.346
1263503700.0,3.931,1.346
1263505500.0,4.011,1.346
1263507300.0,3.983,1.346
1263509100.0,3.829,1.346
1263510900.0,4.048,1.346
1263512700.0,4.516,1.346
1263514500.0,4.678,1.346
1263516300.0,4.703,1.346
1263518100.0,4.781,1.346
1263519900.0,4.877,1.346
1263521700.0,5.121,1.346
1263523500.0,5.407,1.346
1263525300.0,5.34,1.346
1263527100.0,5.337,1.346
1263528900.0,5.029,1.346
1263530700.0,4.537,1.346
1263532500.0,4.436,1.346
1263534300.0,4.491,1.346
1263536100.0,4.593,1.346
1263537900.0,4.228,1.346
1263539700.0,4.201,1.346
1263541500.0,4.112,1.346
1263543300.0,3.654,1.346
1263545100.0,3.497,1.346
1263546900.0,3.063,1.701
1263548700.0,2.998,1.701
1263550500.0,2.998,1.701
1263552300.0,2.998,1.701
1263554100.0,2.872,1.701
1263555900.0,2.526,1.701
1263557700.0,2.305,1.701
1263559500.0,2.305,1.701
1263561300.0,2.055,1.701
1263563100.0,2.211,1.701
1263564900.0,2.025,1.701
1263566700.0,1.62,1.701
1263568500.0,1.876,1.346
1263570300.0,1.768,1.346
1263572100.0,1.729,1.346
1263573900.0,2.094,1.346
1263575700.0,2.081,1.346
1263577500.0,1.935,1.346
1263579300.0,1.988,1.346
1263581100.0,2.078,1.346
1263582900.0,1.978,1.346
1263584700.0,1.754,1.346
1263586500.0,1.669,1.346
1263588300.0,1.758,1.346
1263590100.0,1.822,1.346
1263591900.0,1.707,1.346
1263593700.0,1.901,1.346
1263595500.0,1.948,1.346
1263597300.0,2.1,1.346
1263599100.0,2.212,1.346
1263600900.0,1.992,1.346
1263602700.0,1.822,1.346
1263604500.0,1.982,1.346
1263606300.0,2.232,1.346
1263608100.0,2.323,1.346
1263609900.0,2.109,1.346
1263611700.0,2.0,1.346
1263613500.0,1.845,1.346
1263615300.0,1.74,1.346
1263617100.0,1.895,1.346
1263618900.0,2.002,1.346
1263620700.0,2.25,1.346
1263622500.0,2.492,1.346
1263624300.0,2.452,1.346
1263626100.0,2.082,1.346
1263627900.0,1.741,1.346
1263629700.0,1.783,1.346
1263631500.0,1.742,1.346
1263633300.0,1.652,1.701
1263635100.0,1.933,1.701
1263636900.0,2.12,1.701
1263638700.0,2.12,1.701
1263640500.0,2.121,1.701
1263642300.0,1.934,1.701
1263644100.0,2.059,1.701
1263645900.0,2.185,1.701
1263647700.0,1.936,1.701
1263649500.0,1.967,1.701
1263651300.0,1.904,1.701
1263653100.0,1.685,1.701
1263654900.0,1.847,1.346
1263656700.0,1.667,1.346
1263658500.0,1.445,1.346
1263660300.0,1.569,1.346
1263662100.0,1.371,1.346
1263663900.0,1.162,1.346
1263665700.0,1.185,1.346
1263667500.0,1.519,1.346
1263669300.0,1.68,1.346
1263671100.0,1.577,1.346
1263672900.0,1.509,1.346
1263674700.0,1.592,1.346
1263676500.0,1.794,1.346
1263678300.0,1.829,1.346
1263680100.0,2.004,1.346
1263681900.0,2.089,1.346
1263683700.0,2.274,1.701
1263685500.0,2.244,1.701
1263687300.0,2.059,1.701
1263689100.0,2.09,1.701
1263690900.0,2.026,1.701
1263692700.0,1.964,1.701
1263694500.0,2.088,1.701
1263696300.0,2.088,1.701
1263698100.0,1.994,1.701
1263699900.0,1.994,1.701
1263701700.0,1.932,1.701
1263703500.0,1.902,1.701
1263705300.0,2.027,1.701
1263707100.0,2.277,1.701
1263708900.0,2.214,1.701
1263710700.0,2.151,1.701
1263712500.0,2.024,1.701
1263714300.0,1.807,1.701
1263716100.0,2.026,1.701
1263717900.0,2.214,1.701
1263719700.0,2.402,1.701
1263721500.0,2.41,1.346
1263723300.0,2.447,1.346
1263725100.0,2.572,1.346
1263726900.0,2.541,1.346
1263728700.0,2.442,1.346
1263730500.0,2.562,1.346
1263732300.0,2.489,1.346
1263734100.0,2.664,1.346
1263735900.0,2.768,1.346
1263737700.0,2.919,1.346
1263739500.0,2.875,1.346
1263741300.0,3.213,1.346
1263743100.0,3.284,1.346
1263744900.0,3.348,1.346
1263746700.0,3.565,1.346
1263748500.0,3.535,1.346
1263750300.0,3.743,1.346
1263752100.0,4.172,1.346
1263753900.0,4.303,1.346
1263755700.0,4.808,1.346
1263757500.0,5.001,1.346
1263759300.0,5.399,1.346
1263761100.0,5.884,1.346
1263762900.0,6.119,1.346
1263764700.0,6.134,1.346
1263766500.0,6.652,1.346
1263768300.0,6.603,1.346
1263770100.0,6.254,1.346
1263771900.0,6.12,1.346
1263773700.0,5.322,1.346
1263775500.0,5.102,1.346
1263777300.0,5.271,1.346
1263779100.0,5.251,1.346
1263780900.0,5.064,1.701
1263782700.0,4.876,1.701
1263784500.0,4.72,1.701
1263786300.0,4.655,1.701
1263788100.0,4.998,1.701
1263789900.0,5.123,1.701
1263791700.0,5.219,1.701
1263793500.0,5.251,1.701
1263795300.0,6.406,1.701
1263797100.0,6.467,1.701
1263798900.0,6.439,1.701
1263800700.0,6.502,1.701
1263802500.0,7.031,1.701
1263804300.0,7.249,1.701
1263806100.0,7.22,1.701
1263807900.0,7.44,1.701
1263809700.0,7.816,1.701
1263811500.0,7.658,1.701
1263813300.0,7.331,1.346
1263815100.0,7.335,1.346
1263816900.0,8.311,1.346
1263818700.0,8.296,1.346
1263820500.0,8.21,1.346
1263822300.0,8.041,1.346
1263824100.0,8.334,1.346
1263825900.0,8.184,1.346
1263827700.0,8.196,1.346
1263829500.0,8.07,1.346
1263831300.0,8.192,1.701
1263833100.0,8.223,1.701
1263834900.0,7.537,1.701
1263836700.0,7.788,1.701
1263838500.0,7.976,1.701
1263840300.0,8.222,1.701
1263842100.0,8.346,1.701
1263843900.0,8.034,1.701
1263845700.0,8.066,1.701
1263847500.0,8.1,1.701
1263849300.0,7.969,1.701
1263851100.0,7.782,1.701
1263852900.0,7.971,1.701
1263854700.0,8.191,1.701
1263856500.0,8.067,1.701
1263858300.0,7.787,1.701
1263860100.0,7.946,1.346
1263861900.0,7.767,1.346
1263863700.0,7.452,1.346
1263865500.0,7.334,1.346
1263867300.0,7.5,1.346
1263869100.0,7.97,1.346
1263870900.0,8.046,1.346
1263872700.0,8.008,1.346
1263874500.0,7.976,1.346
1263876300.0,8.141,1.346
1263878100.0,8.463,1.346
1263879900.0,8.768,1.346
1263881700.0,8.445,1.346
1263883500.0,7.737,1.346
1263885300.0,7.362,1.346
1263887100.0,7.059,1.346
1263888900.0,6.878,1.346
1263890700.0,6.981,1.346
1263892500.0,6.648,1.346
1263894300.0,6.581,1.346
1263896100.0,6.667,1.346
1263897900.0,6.579,1.346
1263899700.0,6.493,1.346
1263901500.0,6.671,1.346
1263903300.0,6.851,1.346
1263905100.0,7.367,1.346
1263906900.0,8.108,1.346
1263908700.0,8.735,1.346
1263910500.0,8.845,1.346
1263912300.0,8.87,1.346
1263914100.0,8.772,1.346
1263915900.0,8.327,1.346
1263917700.0,7.873,1.346
1263919500.0,7.671,1.346
1263921300.0,7.066,1.346
1263923100.0,6.932,1.346
1263924900.0,6.929,1.346
1263926700.0,6.239,1.346
1263928500.0,6.031,1.346
1263930300.0,6.257,1.346
1263932100.0,6.836,1.346
1263933900.0,7.711,1.346
1263935700.0,8.415,1.346
1263937500.0,8.653,1.346
1263939300.0,8.606,1.346
1263941100.0,8.304,1.346
1263942900.0,8.3,1.346
1263944700.0,7.846,1.346
1263946500.0,7.333,1.346
1263948300.0,7.359,1.346
1263950100.0,7.786,1.346
1263951900.0,7.937,1.346
1263953700.0,7.797,1.346
1263955500.0,7.841,1.346
1263957300.0,7.596,1.346
1263959100.0,7.969,1.346
1263960900.0,8.453,1.346
1263962700.0,8.85,1.346
1263964500.0,9.334,1.346
1263966300.0,9.925,1.346
1263968100.0,10.602,1.346
1263969900.0,10.937,1.346
1263971700.0,10.903,1.346
1263973500.0,10.644,1.346
1263975300.0,10.122,1.346
1263977100.0,9.366,1.346
1263978900.0,8.49,1.346
1263980700.0,7.309,1.346
