wavelength,transmission
7000.0,0.9091146819909507
7001.000333444482,0.8409391300405019
7002.000666888963,0.9963227659319973
7003.001000333445,0.9925357678803116
7004.0013337779255,0.9554239364318088
7005.001667222407,0.9940371447615015
7006.002000666889,0.9871351846646219
7007.00233411137,0.8649887148938457
7008.002667555852,0.9668845711079906
7009.003001000334,0.9915220534487668
7010.003334444815,0.9921091965562848
7011.003667889297,0.9885665116458926
7012.0040013337775,0.9840345846283426
7013.004334778259,0.9506340661375499
7014.004668222741,0.9953557877628271
7015.005001667222,0.9966610592862465
7016.005335111704,0.9798462318930496
7017.005668556186,0.9801732828908621
7018.006002000667,0.9253986395461179
7019.006335445149,0.9884118553123594
7020.0066688896295,0.9966040139335705
7021.007002334111,0.9916468688044343
7022.007335778593,0.9671345931828842
7023.007669223074,0.9916521406434512
7024.008002667556,0.9923209277255527
7025.008336112038,0.9869736434164645
7026.008669556519,0.9921148111313298
7027.009003001001,0.9920114853538724
7028.0093364454815,0.9926906155127426
7029.009669889963,0.9226830791969619
7030.010003334445,0.9710818540129469
7031.010336778926,0.9125656835389955
7032.010670223408,0.9881773459714186
7033.011003667889,0.9985548928260257
7034.011337112371,0.9980031331085555
7035.011670556853,0.9993554688789494
7036.0120040013335,0.9993152237578901
7037.012337445815,0.9969345668261727
7038.012670890297,0.9692414770259105
7039.013004334778,0.9709193877386976
7040.01333777926,0.993622594324404
7041.013671223741,0.9872343343168416
7042.014004668223,0.9688446885748809
7043.0143381127045,0.9920626365067511
7044.0146715571855,0.9929060465301998
7045.015005001667,0.9978930733101401
7046.015338446149,0.9920336013823553
7047.01567189063,0.995898802569022
7048.016005335112,0.9985373975978732
7049.016338779593,0.9829481314902399
7050.016672224075,0.9787212106782553
7051.0170056685565,0.97110544635393
7052.017339113037,0.9957876769910822
7053.017672557519,0.9659031288125675
7054.018006002,0.9915048798133967
7055.018339446482,0.9859286936838556
7056.018672890964,0.9962856328882986
7057.019006335445,0.9965383414739201
7058.019339779927,0.9959888062404564
7059.0196732244085,0.832373488909876
7060.020006668889,0.9857576013382653
7061.020340113371,0.99579970489249
7062.020673557852,0.9960769276517442
7063.021007002334,0.9961735188583007
7064.021340446816,0.997076786210141
7065.021673891297,0.9945929601398437
7066.022007335779,0.9874475087478695
7067.0223407802605,0.9945692179004657
7068.022674224741,0.9896829921619118
7069.023007669223,0.9856937029203942
7070.023341113704,0.9890798705786479
7071.023674558186,0.987804934560225
7072.024008002668,0.9984519921785054
7073.024341447149,0.9982830807112896
7074.024674891631,0.9168905253466186
7075.0250083361125,0.9955607110350174
7076.025341780593,0.9976876471387555
7077.025675225075,0.9816465321356171
7078.026008669556,0.9833850983549728
7079.026342114038,0.996175477769975
7080.02667555852,0.9676233814432109
7081.027009003001,0.9881409683952274
7082.027342447483,0.9962697606429197
7083.027675891964,0.9834494092923887
7084.028009336445,0.9946152076328098
7085.028342780927,0.9984117663195263
7086.028676225408,0.9959978702528179
7087.02900966989,0.993155644008946
7088.029343114372,0.9904298246768346
7089.029676558853,0.9979281498807182
7090.030010003335,0.8896391148906502
7091.0303434478155,0.9926434040009903
7092.030676892297,0.99713904563289
7093.031010336779,0.9799264999771897
7094.03134378126,0.9984143289004037
7095.031677225742,0.9334562229545919
7096.032010670224,0.9368335961771013
7097.032344114705,0.9899264601456459
7098.032677559187,0.9965116817867732
7099.0330110036675,0.9928225586256395
7100.033344448149,0.9902991619078252
7101.033677892631,0.9921415233326367
7102.034011337112,0.9718741484377291
7103.034344781594,0.9968468482024796
7104.034678226075,0.9917343396080317
7105.035011670557,0.9889936515214567
7106.035345115039,0.9929680852570844
7107.0356785595195,0.9938837346961443
7108.036012004001,0.9650399571197311
7109.036345448483,0.9897604450364665
7110.036678892964,0.9956638657908099
7111.037012337446,0.9557957228665621
7112.037345781927,0.996280621172452
7113.037679226409,0.9836434356867001
7114.038012670891,0.9934127433315542
7115.0383461153715,0.9981814177415509
7116.038679559853,0.9945637372533106
7117.039013004335,0.9985808536837798
7118.039346448816,0.9978367617068222
7119.039679893298,0.9991521861917771
7120.040013337779,0.9902017987837867
7121.040346782261,0.9973119480617108
7122.040680226743,0.9967933022072906
7123.0410136712235,0.9991775514285651
7124.041347115705,0.9941743816042186
7125.041680560187,0.9981362444963996
7126.042014004668,0.9906742692152539
7127.04234744915,0.9970639962360582
7128.042680893631,0.9953079089897202
7129.043014338113,0.993484581780484
7130.0433477825945,0.9688680604116267
7131.0436812270755,0.9195033570256689
7132.044014671557,0.9815697142085198
7133.044348116038,0.9856479510425318
7134.04468156052,0.9922621058284757
7135.045015005002,0.99354046603173
7136.045348449483,0.923232308251025
7137.045681893965,0.9951821834125484
7138.0460153384465,0.994834695898549
7139.046348782927,0.9911887793588209
7140.046682227409,0.9377959011653297
7141.04701567189,0.9986594424785284
7142.047349116372,0.9897106572481353
7143.047682560854,0.9751557027264288
7144.048016005335,0.9780149617133678
7145.048349449817,0.9401909417234126
7146.0486828942985,0.9977944787557627
7147.049016338779,0.9728783416928177
7148.049349783261,0.9783131594031178
7149.049683227742,0.9949280613264934
7150.050016672224,0.9920190274312617
7151.050350116706,0.9969901607118098
7152.050683561187,0.9726987825632244
7153.051017005669,0.9087675990967294
7154.0513504501505,0.9903144465233676
7155.051683894631,0.9581401672399492
7156.052017339113,0.9966658564176956
7157.052350783594,0.9304122127775442
7158.052684228076,0.9905550687785524
7159.053017672558,0.9951735876151008
7160.053351117039,0.9954448375952529
7161.053684561521,0.9798894178818142
7162.054018006002,0.9886372649549995
7163.054351450483,0.9958224461631983
7164.054684894965,0.7476436867128419
7165.055018339446,0.9870491915510671
7166.055351783928,0.9628836948026555
7167.05568522841,0.9731773653309649
7168.056018672891,0.8018832389975213
7169.056352117373,0.7522517525725034
7170.056685561854,0.7824236148877725
7171.057019006335,0.6846928240999318
7172.057352450817,0.4311609880235883
7173.057685895298,0.8041094997714546
7174.05801933978,0.9180600790771197
7175.058352784262,0.8786556398794019
7176.058686228743,0.778596829319508
7177.059019673225,0.9792498886051746
7178.0593531177055,0.6454550392842263
7179.059686562187,0.4536330976359185
7180.060020006669,0.94444179928209
7181.06035345115,0.9556701208798101
7182.060686895632,0.9767169914468717
7183.061020340113,0.9365995989869851
7184.061353784595,0.9257970569469716
7185.061687229077,0.9707133328009002
7186.0620206735575,0.8638971414133423
7187.062354118039,0.8761328361985361
7188.062687562521,0.4884856542315694
7189.063021007002,0.37404146178628583
7190.063354451484,0.9465641220116694
7191.063687895965,0.9150511064970314
7192.064021340447,0.9809692378134458
7193.064354784929,0.88157668066093
7194.0646882294095,0.8518104130839299
7195.065021673891,0.9359696500750692
7196.065355118373,0.8898878312897378
7197.065688562854,0.22346828079759426
7198.066022007336,0.9580998566905159
7199.066355451817,0.9014954763080876
7200.066688896299,0.8897260814319236
7201.067022340781,0.9466270530912924
7202.0673557852615,0.86299636007329
7203.067689229743,0.4572571460489005
7204.068022674224,0.9562380562825348
7205.068356118706,0.9544569099009435
7206.068689563188,0.7059342220854248
7207.069023007669,0.9538847976983471
7208.069356452151,0.8575897914118135
7209.069689896633,0.950583964278397
7210.0700233411135,0.9751851915329137
