wavelength,transmission
7000.0,0.8503136344147496
7001.000333444482,0.7446766942082436
7002.000666888963,0.993750327860028
7003.001000333445,0.9873310026618641
7004.0013337779255,0.9253342902604397
7005.001667222407,0.9898739280708989
7006.002000666889,0.9782061942499449
7007.00233411137,0.7812809634358555
7008.002667555852,0.9443026591131037
7009.003001000334,0.9856155709411097
7010.003334444815,0.9866089985943391
7011.003667889297,0.9806211566827638
7012.0040013337775,0.9729832264325453
7013.004334778259,0.9174537106276033
7014.004668222741,0.9921095762330852
7015.005001667222,0.994324602068144
7016.005335111704,0.9659462553469728
7017.005668556186,0.9664949847742756
7018.006002000667,0.8763951877503124
7019.006335445149,0.9803600992202355
7020.0066688896295,0.9942277544106077
7021.007002334111,0.9858267200518602
7022.007335778593,0.9447182358393791
7023.007669223074,0.9858356387890972
7024.008002667556,0.9869673423082292
7025.008336112038,0.9779337929653887
7026.008669556519,0.9866185002705925
7027.009003001001,0.9864436456911037
7028.0093364454815,0.9875931478128628
7029.009669889963,0.8720231899329344
7030.010003334445,0.9512892034681424
7031.010336778926,0.8558138580948308
7032.010670223408,0.9799643058190417
7033.011003667889,0.99754202966661
7034.011337112371,0.9966042044321345
7035.011670556853,0.9989034144040851
7036.0120040013335,0.9988349590400772
7037.012337445815,0.9947889983044895
7038.012670890297,0.9482232083744276
7039.013004334778,0.9510183768584944
7040.01333777926,0.9891715224612322
7041.013671223741,0.9783734022898234
7042.014004668223,0.9475627094700051
7043.0143381127045,0.9865302053909198
7044.0146715571855,0.9879579037174848
7045.015005001667,0.9964171794609441
7046.015338446149,0.9864810707933602
7047.01567189063,0.993030816613577
7048.016005335112,0.9975122874674031
7049.016338779593,0.9711558224246389
7050.016672224075,0.9640596649892295
7051.0170056685565,0.9513285338665942
7052.017339113037,0.9928422601504945
7053.017672557519,0.9426720738624449
7054.018006002,0.9855865199030951
7055.018339446482,0.9761724870489329
7056.018672890964,0.9936873005200053
7057.019006335445,0.9941162650641249
7058.019339779927,0.9931835445174693
7059.0196732244085,0.731814844284642
7060.020006668889,0.975884228583201
7061.020340113371,0.9928626682275687
7062.020673557852,0.9933330877838372
7063.021007002334,0.9934970150769705
7064.021340446816,0.9950305119806397
7065.021673891297,0.9908160126655685
7066.022007335779,0.9787329440003172
7067.0223407802605,0.9907757629740611
7068.022674224741,0.9825066085051601
7069.023007669223,0.975776580755468
7070.023341113704,0.981487903963151
7071.023674558186,0.9793359034873254
7072.024008002668,0.9973671019844553
7073.024341447149,0.9970799855291979
7074.024674891631,0.8627274466134544
7075.0250083361125,0.9924571930889219
7076.025341780593,0.9960681368265751
7077.025675225075,0.968968410059606
7078.026008669556,0.9718906262940961
7079.026342114038,0.9935003397091685
7080.02667555852,0.9455308979839496
7081.027009003001,0.9799029154291405
7082.027342447483,0.9936603604517485
7083.027675891964,0.9719987909702872
7084.028009336445,0.9908537289585791
7085.028342780927,0.9972987227999417
7086.028676225408,0.9931989258447256
7087.02900966989,0.988380577841227
7088.029343114372,0.9837686523334399
7089.029676558853,0.996476783619256
7090.030010003335,0.8195481596927907
7091.0303434478155,0.9875132193078211
7092.030676892297,0.9951362471040268
7093.031010336779,0.9660809180399107
7094.03134378126,0.9973030788255379
7095.031677225742,0.8894207500911095
7096.032010670224,0.8949040251899624
7097.032344114705,0.9829179623831332
7098.032677559187,0.9940710075164712
7099.0330110036675,0.9878165400152241
7100.033344448149,0.983547802079953
7101.033677892631,0.9866637064684942
7102.034011337112,0.952610391125945
7103.034344781594,0.9946400486163558
7104.034678226075,0.9859747048063765
7105.035011670557,0.9813423109773312
7106.035345115039,0.9880629545651571
7107.0356785595195,0.9896139692924619
7108.036012004001,0.941238946042842
7109.036345448483,0.9826374621179814
7110.036678892964,0.9926321962756897
7111.037012337446,0.9259471375197129
7112.037345781927,0.9936787940686369
7113.037679226409,0.9723251543749002
7114.038012670891,0.9888160337056598
7115.0383461153715,0.9969071947990408
7116.038679559853,0.9907664718503589
7117.039013004335,0.9975861642607153
7118.039346448816,0.9963214945689807
7119.039679893298,0.9985576583629152
7120.040013337779,0.983383249211439
7121.040346782261,0.9954299114470672
7122.040680226743,0.9945491299221744
7123.0410136712235,0.9986007984653329
7124.041347115705,0.990106504611522
7125.041680560187,0.9968304203828942
7126.042014004668,0.9841818749598698
7127.04234744915,0.9950087913524519
7128.042680893631,0.9920283654202959
7129.043014338113,0.9889377225083427
7130.0433477825945,0.9476016092546531
7131.0436812270755,0.8669153663076434
7132.044014671557,0.9688393766957724
7133.044348116038,0.9756995068904443
7134.04468156052,0.9868677840008407
7135.045015005002,0.9890323903985174
7136.045348449483,0.8729067102727581
7137.045681893965,0.9918151257991674
7138.0460153384465,0.9912258603132951
7139.046348782927,0.9850518652974525
7140.046682227409,0.8964689018147146
7141.04701567189,0.9977197735585992
7142.047349116372,0.9825533467650993
7143.047682560854,0.9580905835439174
7144.048016005335,0.9628761067509379
7145.048349449817,0.90036855109961
7146.0486828942985,0.9962496497075122
7147.049016338779,0.9542860162740108
7148.049349783261,0.9633757643796882
7149.049683227742,0.9913841741857866
7150.050016672224,0.9864564084510509
7151.050350116706,0.9948834036800994
7152.050683561187,0.9539863097004018
7153.051017005669,0.849761261497988
7154.0513504501505,0.9835736355538306
7155.051683894631,0.9298155381797912
7156.052017339113,0.9943327464837217
7157.052350783594,0.8844906139870474
7158.052684228076,0.9839803629806175
7159.053017672558,0.991800547398887
7160.053351117039,0.9922606276882407
7161.053684561521,0.9660187058655795
7162.054018006002,0.9807405967132813
7163.054351450483,0.9929012544510082
7164.054684894965,0.6096202031630731
7165.055018339446,0.9780611832143753
7166.055351783928,0.9376628236622665
7167.05568522841,0.9547852101595647
7168.056018672891,0.6867848478495595
7169.056352117373,0.6160281346766697
7170.056685561854,0.6586646723869216
7171.057019006335,0.5248729794366453
7172.057352450817,0.23891647361254906
7173.057685895298,0.6900327670883648
7174.05801933978,0.8646010061339753
7175.058352784262,0.8024042642977888
7176.058686228743,0.6531919033262881
7177.059019673225,0.9649460354430051
7178.0593531177055,0.47472119749297564
7179.059686562187,0.2604928305712078
7180.060020006669,0.9073070544183857
7181.06035345115,0.9257400783478544
7182.060686895632,0.9607024837356581
7183.061020340113,0.8945236751542056
7184.061353784595,0.8770373901190216
7185.061687229077,0.9506749349422412
7186.0620206735575,0.7796038814743559
7187.062354118039,0.7984875942249333
7188.062687562521,0.29546239216784104
7189.063021007002,0.18759199579624378
7190.063354451484,0.9107794533448287
7191.063687895965,0.8597841924481312
7192.064021340447,0.9678309827880086
7193.064354784929,0.8069490682685955
7194.0646882294095,0.7611334365898218
7195.065021673891,0.8935000579666774
7196.065355118373,0.8199381057277899
7197.065688562854,0.07807738922820583
7198.066022007336,0.9297489684280345
7199.066355451817,0.8382219451086853
7200.066688896299,0.8196845000987296
7201.067022340781,0.9108825003506583
7202.0673557852615,0.778221049923902
7203.067689229743,0.2640442063867985
7204.068022674224,0.9266764913222543
7205.068356118706,0.9237410417208353
7206.068689563188,0.5528838132688833
7207.069023007669,0.922798977202248
7208.069356452151,0.7699424614297686
7209.069689896633,0.9173714269910441
7210.0700233411135,0.958139888580921
7211.070356785595,0.951695541708514
7212.070690230076,0.9318509263425813
7213.071023674558,0.887432111886743
7214.07135711904,0.7924888089137275
7215.071690563521,0.9915587373739472
7216.072024008003,0.9835845432243049
7217.0723574524845,0.9784955193292489
7218.0726908969655,0.92493281894569
7219.073024341447,0.965955558027781
7220.073357785928,0.615720189812671
7221.07369123041,0.6942314360825634
7222.074024674892,0.9678860617332783
7223.074358119373,0.9888505667926523
7224.074691563855,0.9907996947654983
7225.0750250083365,0.8985179966515858
