wavelength,transmission
7000.0,0.879222730224563
7001.000333444482,0.7913455448720977
7002.000666888963,0.9950357155898135
7003.001000333445,0.9899299646333731
7004.0013337779255,0.9402587570004138
7005.001667222407,0.9919533522970968
7006.002000666889,0.9826605477991861
7007.00233411137,0.8220700800621601
7008.002667555852,0.9555269078119718
7009.003001000334,0.9885644009424007
7010.003334444815,0.989355275374135
7011.003667889297,0.9845858195749317
7012.0040013337775,0.9784933035401389
7013.004334778259,0.9338965421431336
7014.004668222741,0.9937313564533058
7015.005001667222,0.9954921452083948
7016.005335111704,0.9728714193113769
7017.005668556186,0.9733101058366525
7018.006002000667,0.9005636648504667
7019.006335445149,0.9843777448441638
7020.0066688896295,0.995415175095182
7021.007002334111,0.9887325119177445
7022.007335778593,0.9558607046484179
7023.007669223074,0.9887396126017266
7024.008002667556,0.9896405149114123
7025.008336112038,0.9824433208400025
7026.008669556519,0.9893628389294974
7027.009003001001,0.9892236482110205
7028.0093364454815,0.9901386012970699
7029.009669889963,0.8969955641018952
7030.010003334445,0.9611345813185286
7031.010336778926,0.8837343256853013
7032.010670223408,0.9840622576193969
7033.011003667889,0.9980483327590893
7034.011337112371,0.9973034234837608
7035.011670556853,0.9991294160751039
7036.0120040013335,0.9990750625405169
7037.012337445815,0.9958612047409662
7038.012670890297,0.9586747430881226
7039.013004334778,0.9609173638704316
7040.01333777926,0.9913945603944728
7041.013671223741,0.9827938820133636
7042.014004668223,0.9581446123428538
7043.0143381127045,0.9892925535723306
7044.0146715571855,0.9904288850383917
7045.015005001667,0.9971548533258527
7046.015338446149,0.9892534404057736
7047.01567189063,0.99446377570005
7048.016005335112,0.9980247109163191
7049.016338779593,0.9770341862177424
7050.016672224075,0.9713627759412711
7051.0170056685565,0.9611661253444946
7052.017339113037,0.9943138779348484
7053.017672557519,0.9542169069912602
7054.018006002,0.9885412707430188
7055.018339446482,0.9810384625315538
7056.018672890964,0.9949856185350814
7057.019006335445,0.9953265665193766
7058.019339779927,0.9945851863373089
7059.0196732244085,0.7804763130122817
7060.020006668889,0.9808084911704321
7061.020340113371,0.9943301021390145
7062.020673557852,0.99470406162564
7063.021007002334,0.99483436685935
7064.021340446816,0.9960531236167514
7065.021673891297,0.9927026901298317
7066.022007335779,0.9830805700870001
7067.0223407802605,0.9926706783701477
7068.022674224741,0.9860882719737818
7069.023007669223,0.9807226066058936
7070.023341113704,0.9852765748897016
7071.023674558186,0.983561303659704
7072.024008002668,0.9979093996499291
7073.024341447149,0.9976813517700206
7074.024674891631,0.8893967740869971
7075.0250083361125,0.9940077408267124
7076.025341780593,0.9968775631041105
7077.025675225075,0.9752868703535257
7078.026008669556,0.9776209690511429
7079.026342114038,0.9948370095520238
7080.02667555852,0.9565133583835957
7081.027009003001,0.9840133209390295
7082.027342447483,0.9949642051187675
7083.027675891964,0.9777073369943814
7084.028009336445,0.992732686760077
7085.028342780927,0.9978550893686404
7086.028676225408,0.9945974134687527
7087.02900966989,0.9907652342062866
7088.029343114372,0.9870936195990605
7089.029676558853,0.9972022027032696
7090.030010003335,0.8538747562724616
7091.0303434478155,0.9900749888314986
7092.030676892297,0.996137143023994
7093.031010336779,0.9729790813319678
7094.03134378126,0.9978585491721289
7095.031677225742,0.911172505071069
7096.032010670224,0.915628830996532
7097.032344114705,0.9864159868511388
7098.032677559187,0.9952905965172738
7099.0330110036675,0.9903163861668862
7100.033344448149,0.9869177088775238
7101.033677892631,0.9893988239090834
7102.034011337112,0.9621940618547071
7103.034344781594,0.995742837061445
7104.034678226075,0.9888503287866045
7105.035011670557,0.9851605531719059
7106.035345115039,0.9905124835700061
7107.0356785595195,0.9917465541698985
7108.036012004001,0.9530651562871267
7109.036345448483,0.9861925226929057
7110.036678892964,0.994146875392301
7111.037012337446,0.9407530566742146
7112.037345781927,0.9949788571626005
7113.037679226409,0.9779679214851211
7114.038012670891,0.9911117236183649
7115.0383461153715,0.9975441028151382
7116.038679559853,0.9926632888289815
7117.039013004335,0.99808338505888
7118.039346448816,0.9970788402927889
7119.039679893298,0.9988548780437769
7120.040013337779,0.9867866346191622
7121.040346782261,0.9963704853839113
7122.040680226743,0.9956705837888914
7123.0410136712235,0.9988891333202105
7124.041347115705,0.9921383582668671
7125.041680560187,0.9974831187547734
7126.042014004668,0.9874227360916739
7127.04234744915,0.9960358637096789
7128.042680893631,0.9936667842113697
7129.043014338113,0.9912085449859405
7130.0433477825945,0.958175836264666
7131.0436812270755,0.8928222609103201
7132.044014671557,0.9751837724743115
7133.044348116038,0.9806611136370071
7134.04468156052,0.9895612692132587
7135.045015005002,0.9912838655385343
7136.045348449483,0.8977169247668929
7137.045681893965,0.9934972281966401
7138.0460153384465,0.9930286387167062
7139.046348782927,0.9881155580038762
7140.046682227409,0.9168995919096179
7141.04701567189,0.9981894974461685
7142.047349116372,0.9861255085475892
7143.047682560854,0.9665854831681174
7144.048016005335,0.9704160132019335
7145.048349449817,0.9200643216408768
7146.0486828942985,0.9970217650284864
7147.049016338779,0.9635373355575304
7148.049349783261,0.9708157331557242
7149.049683227742,0.9931545370446793
7150.050016672224,0.9892338080125178
7151.050350116706,0.9959362251291669
7152.050683561187,0.9632971099445715
7153.051017005669,0.878769310693617
7154.0513504501505,0.9869382860688242
7155.051683894631,0.9438716095178881
7156.052017339113,0.9954986179489944
7157.052350783594,0.9071608839344085
7158.052684228076,0.9872622428357172
7159.053017672558,0.9934856360076734
7160.053351117039,0.9938514574026063
7161.053684561521,0.9729293434538636
7162.054018006002,0.9846810149306996
7163.054351450483,0.9943607775882509
7164.054684894965,0.6751138394281898
7165.055018339446,0.98254491000627
7166.055351783928,0.9501895832553701
7167.05568522841,0.9639374229067242
7168.056018672891,0.7421059616308339
7169.056352117373,0.6807409521576435
7170.056685561854,0.7178821588309919
7171.057019006335,0.5994804105091528
7172.057352450817,0.3209539886306108
7173.057685895298,0.7448905309972317
7174.05801933978,0.8909296650474238
7175.058352784262,0.8396648333046551
7176.058686228743,0.7131431447241308
7177.059019673225,0.9720716525635174
7178.0593531177055,0.553544207066503
7179.059686562187,0.34375597397567587
7180.060020006669,0.925688234221562
7181.06035345115,0.9405860580393369
7182.060686895632,0.9686766434625278
7183.061020340113,0.9153198978683863
7184.061353784595,0.9010874733368804
7185.061687229077,0.960641886713286
7186.0620206735575,0.820668973850262
7187.062354118039,0.836409708574474
7188.062687562521,0.3799067516364146
7189.063021007002,0.26489089136290406
7190.063354451484,0.9284994095860353
7191.063687895965,0.8869873035440355
7192.064021340447,0.9743779664574682
7193.064354784929,0.8434378940186756
7194.0646882294095,0.8051964897051944
7195.065021673891,0.9144883468897377
7196.065355118373,0.854197250462631
7197.065688562854,0.1320901962296664
